uti,reporting_counterparty,counterparty,trade_date,notional,product_type
SHORT,DeutscheBank,Client_484,2024-06-10 12:53:07,5338459.54,Repo
UTI00085283WBO5JJOU1D2IPMKV7MHJ,CreditSuisse,Client_429,2024-08-14 07:25:49,5495048.71,CommoditySwap
UTI00085284JWI0433IBDC78S8K1S8R,GoldmanSachs,Client_316,2024-01-06 17:46:02,9807475.8,FXForward
UTI00085285QWET1SFO39379BJGJN1B,BNPParibas,Client_394,2024-11-18 03:49:33,6003323.71,CommoditySwap
UTI00085286M6EWH3GQU6HZCWY02KEQ,CreditSuisse,Client_471,2024-06-18 02:12:35,3075097.9,EquitySwap
UTI000852878I7VU3VNA2S6SACBI3JG,UBS,Client_417,2024-08-06 08:55:31,9692314.3,CDS
UTI000852886VWW74Y0XAA0MSLKU226,UBS,Client_120,2024-12-31 19:51:47,9776669.81,Repo
UTI00085289Z33RYOYXE9G1S4XVSCFH,MorganStanley,Client_435,2025-05-31 09:49:25,4512815.27,CommoditySwap
UTI00085290ZCO1087LLOT015ARMTAC,UBS,Client_458,2024-10-17 15:03:12,,FXForward
UTI00085291R76GEJKMKRT4QT46C84P,JPMorgan,Client_5,2024-10-18 16:25:54,131117.96,FXForward
UTI00085292OIAKLQK25M0XRJNO06Z0,HSBC,Client_497,2024-01-10 17:01:15,8578197.46,CDS
UTI000152399OSJKQ1W6504U4P0R3OW,HSBC,Client_351,2024-09-08 06:13:27,3517736.51,Bond
UTI00085294PYJFV645HGCGPW0M9O9V,BankofAmerica,Client_14,2024-01-06 23:47:52,9252780.77,IRS
UTI00085295MBSPJEE5K7XGBSS0RWPW,JPMorgan,Client_356,2025-05-07 19:07:51,5168076.97,Repo
UTI00085296TW9LA1THV3XU7CL4Z8UA,JPMorgan,Client_24,2024-05-16 22:27:48,3403059.01,IRS
UTI00085297OLZPVUPXEW7E1PRT2U3T,HSBC,Client_8,2024-07-17 11:53:24,2273608.96,Repo
UTI000852981LJRK2GXD5C0X3Q1D9K5,HSBC,Client_335,2025-01-20 20:38:50,5780526.32,FXForward
UTI000852996U6ADDIA5QGHE59D93PC,BankofAmerica,Client_409,2025-05-26 10:45:58,4190316.83,
UTI00085300052HCHIZXCJ4R3VHI728,JPMorgan,Client_124,2024-08-30 23:27:25,16434.6,Repo
UTI0008530162O20WDCI9GXG4HUJ6HU,DeutscheBank,Client_492,2024-03-06 09:39:57,4412139.67,Bond
UTI00085302MNX7D4OM5WMOZJSOM6L3,BNPParibas,Client_295,2024-09-13 16:43:46,6131332.94,FXForward
UTI00085303I3835QWXU9QLUVLH7G80,UBS,Client_301,2024-11-23 13:24:12,9836403.17,Bond
UTI000853044XB64LDSDXQKNHUWQ8WQ,DeutscheBank,Client_487,2024-03-18 10:15:22,7663941.03,IRS
UTI00085305CTQ8MYVRDJBVU5XIAVHC,JPMorgan,Client_51,2025-02-12 07:10:37,4253875.53,Repo
UTI0008530625G24CIXYGYIKWG8T8ED,Citigroup,Client_330,2024-04-23 16:09:26,7875460.84,FXForward
UTI00085307CV0QW0DY7FN9743EJP44,GoldmanSachs,Client_323,2025-04-15 14:18:50,7456597.71,Repo
UTI00085308J3ZMIC3Z88NGE3V4L00S,BankofAmerica,Client_214,2025-05-24 04:21:09,2973223.95,Bond
UTI00085309Q9OSKMZ1EEVMKFX6917U,MorganStanley,Client_253,2024-08-12 06:01:59,516953.3,CommoditySwap
UTI00085310CO8DJELRBO1FQ2AXXT6Y,HSBC,Client_387,2024-04-24 17:28:29,9268949.42,EquitySwap
UTI00085311E6BWES5NV386LLD308CX,HSBC,Client_91,2025-03-19 13:39:44,2937871.58,IRS
UTI00085312XUY10C32ZOBT57ORQGNG,,Client_49,2024-01-13 01:33:35,1280048.94,CDS
UTI00085313QDEZ3UDJQ2X5ZNIN3ON9,Citigroup,Client_194,2024-11-09 22:51:18,5931822.72,Bond
UTI000853149PYXCWXDI3YEIFMPQAXB,BankofAmerica,Client_21,2024-09-17 15:28:40,1886513.15,CDS
UTI00085315QNH4OEXOYCSUXKGV6VYV,MorganStanley,Client_27,2024-06-19 11:56:06,9738752.56,CommoditySwap
UTI000853162PPU2HP77T0AJ8SW306H,HSBC,Client_309,2024-10-24 14:28:13,2788700.76,FXForward
UTI00085317JEFUZGKE2UFEOUUNMBZK,JPMorgan,Client_474,2024-10-20 18:01:22,5088657.74,FXForward
UTI00085318IWZ92U8J9JJDBUIZALPB,GoldmanSachs,Client_460,2024-09-16 06:35:46,5729685.42,EquitySwap
UTI000853196UVO2WC99F09YIOR8W6S,Citigroup,Client_237,2024-12-30 09:44:51,6965108.78,EquitySwap
UTI0008532077YO2IUJW6RAUC65OS7J,JPMorgan,Client_227,2024-05-15 08:07:12,4127603.31,CDS
UTI00085321AR6YMY42JKRTLW88HYV8,CreditSuisse,Client_451,2024-03-09 11:52:27,8152607.12,IRS
UTI00085322DD46G6B0PMJPLM8F7VH9,GoldmanSachs,Client_270,2024-09-04 01:01:30,1841863.31,IRS
UTI000853233VTDLG451F2K51DCAYQ3,UBS,Client_48,2024-01-06 08:13:52,1225830.75,CDS
UTI00085324UKWNUYMY062JYWRXG6QR,DeutscheBank,Client_22,2024-04-25 21:45:54,3455257.53,IRS
UTI00085325XNR76SODUDUAMG4ZW1ZZ,MorganStanley,Client_240,2024-02-16 23:05:03,6747066.61,IRS
UTI00085326DFE19PB3YGAV88Z1KE1K,MorganStanley,Client_438,2024-06-24 08:35:44,9906662.86,Repo
UTI00085327CTQ60B7RU8RX8PBAUPQB,DeutscheBank,Client_446,2025-03-06 01:51:55,6628868.94,CDS
UTI00085328HV3WRAVTL05MI49374ZO,HSBC,Client_480,2024-05-26 03:44:15,52103.16,FXForward
UTI00085329EBWJYE9TR6NF467FI194,GoldmanSachs,Client_374,2024-08-09 08:47:49,2852372.61,Repo
UTI00085330OZ9PHS28RI3E8G9SFHF3,DeutscheBank,Client_338,2024-01-22 10:34:54,925229.73,Bond
UTI00085331TWPZNDLVU4S870G43Y75,UBS,Client_137,2024-04-22 15:17:22,9171487.97,CDS
UTI000853321PADK9E77DFAFHV19O08,Citigroup,Client_364,2025-03-20 23:50:15,7177716.27,CDS
UTI00085333C4DF1O2DRCU1Q6FCLZLV,CreditSuisse,Client_193,2024-08-25 14:42:24,8392125.16,
UTI00015903SF7HZGNF6E1786O9WP3F,JPMorgan,Client_492,2025-04-11 17:29:05,6906998.87,IRS
UTI00085335BGAB2VYUFNBFVRRJVRTR,MorganStanley,Client_313,,2509999.57,Bond
UTI0008533657C47IUUT1UH7RA7W50D,HSBC,Client_477,2024-05-08 19:26:37,195188.97,FXForward
UTI00085337EJ30J24MGZZT9GL958E9,CreditSuisse,Client_135,2024-03-10 10:05:27,7646546.35,Bond
UTI000853380QL0GIO5F832P4NPX2MI,HSBC,,2024-01-05 22:44:55,4241907.41,IRS
UTI000853396954RMDKYZ7V19TWN3GL,DeutscheBank,Client_100,2024-01-10 06:46:45,4669802.4,Repo
UTI000853408P9WBMCO2O2MNCS692IR,Citigroup,Client_155,2024-07-31 23:19:01,3951460.9,CDS
UTI00085341PQQW2QUETFIIPZFLAYS2,UBS,Client_64,2024-02-18 21:41:13,428059.66,Bond
UTI00085342ZIV681PQPWPBC2NYOKWX,JPMorgan,Client_7,2024-08-13 16:28:34,5585728.87,CommoditySwap
UTI00085343UEIB4S8QD06B0VV8VYWM,Citigroup,Client_460,2024-03-27 21:52:31,3438235.25,FXForward
UTI00085344Q2GRLKIKT9ARDHW2FR34,DeutscheBank,Client_448,2024-10-02 18:44:50,3834776.81,Repo
UTI00085345VSMJBA5AUANJ4BTV3EPF,Citigroup,Client_357,2024-10-14 12:39:42,4647314.18,Repo
UTI00085346IWCZ0R9TTGK12XL4H6FJ,MorganStanley,Client_303,2025-02-23 22:38:15,5331418.66,CDS
UTI000397542X4W56R0CEXKZL6Q9MFD,Citigroup,,2024-12-26 16:57:56,9240930.39,FXForward
UTI00085348MLLRLYM20KGYF2AYXEKQ,HSBC,Client_303,2024-08-06 01:04:56,2413107.4,FXForward
UTI00085349YVENY1DR2MW4B6OKPP5E,BankofAmerica,Client_221,2024-03-23 14:38:21,1039118.82,IRS
UTI00085350YLPG1OZKKK3N7Z9PTUT4,HSBC,Client_53,2025-03-21 01:07:54,3689385.51,Repo
UTI00085351J4MII0ODEK1BKEEDN2CD,GoldmanSachs,Client_164,2024-09-23 05:30:45,5964381.59,CDS
UTI00085352XR81VSY78ZKEITQ1MLRP,BNPParibas,Client_353,2025-03-21 01:28:27,1378006.36,Bond
UTI0008535314ZCES38I53VCB1M48RE,BankofAmerica,Client_281,2024-12-20 23:54:15,8824954.65,
UTI00085354MIE35V429S4HE38L02BK,BNPParibas,Client_227,2024-03-31 05:54:53,42402.87,IRS
UTI00085355UIJR4Z0VJ8TTUWXH0WD8,CreditSuisse,Client_325,2025-05-10 19:07:35,2285870.92,Bond
UTI000853568N6MSWTF3KX11111RK6B,UBS,Client_5,2024-06-06 02:22:00,998696.33,Bond
UTI000853574SDA4QQTYVHLI5L3CPYU,JPMorgan,,2025-04-19 03:31:07,4793539.93,Repo
UTI00085358H0PZJT0P7FF1Q1XU1B0G,JPMorgan,Client_31,2025-04-05 15:21:44,6278588.72,Bond
UTI00085359OBPF8M04AKR7SR53Y2QA,DeutscheBank,Client_271,2024-11-02 20:41:15,7386266.45,CDS
UTI00085360LQNH74HWLU5VUJWUFQO8,MorganStanley,Client_295,2024-06-08 14:16:13,3767679.97,CDS
UTI00085361E7NQ72I7PIRAJQO0DLBF,BNPParibas,Client_499,2024-03-27 01:59:33,3126107.71,FXForward
UTI00085362AY3G4VJBO0NKAR839XHN,MorganStanley,Client_233,2024-03-17 21:49:12,,FXForward
UTI00085363VA31YAGJXQUIKPLHN2XM,GoldmanSachs,Client_260,2025-05-02 23:10:28,3740018.55,EquitySwap
UTI00085364WABYCRQKYBSMTZGJ15FZ,GoldmanSachs,Client_499,2024-02-08 19:41:40,1259736.3,Repo
UTI000062164F4TY23T3RUCVU4KPFNW,CreditSuisse,Client_383,2024-07-29 16:22:46,7286175.51,FXForward
UTI00085366NMV8U9Z7SJD2FQ1ZCLA0,BankofAmerica,Client_137,2024-01-09 16:54:58,6525301.41,CommoditySwap
UTI00085367D33Y8S0TCBZ769KVIXBE,BankofAmerica,Client_279,2024-10-30 18:23:51,1648146.05,IRS
UTI0001159107A40BR1N6X41JF4XGR9,,Client_307,2025-04-29 19:07:55,5140733.96,CommoditySwap
UTI00085369YS2H1QVZ83NQGHXP9IJF,CreditSuisse,Client_49,2024-12-01 15:33:54,3729321.86,IRS
UTI000853705X59CZCNW49IPA44EAS2,BankofAmerica,Client_304,2024-11-29 15:24:36,9254768.33,FXForward
UTI000853714ZN8AHAV7AO8V9BYFRLQ,DeutscheBank,Client_36,2024-04-16 07:26:40,5072817.38,CommoditySwap
123456789012345678901234567890123456789012345678901234567890,,Client_393,2024-03-21 14:57:02,9642734.14,CommoditySwap
UTI00085373HGRS70MF7F8D8SVZN33W,HSBC,Client_206,2024-03-03 19:42:11,1487434.25,EquitySwap
UTI000853744CP5QYQGY4DVUFMIVYVQ,BNPParibas,Client_486,2024-03-22 00:11:34,5441660.14,FXForward
UTI00085375LG8HAEI6H0NNDNOFPZKC,GoldmanSachs,Client_185,2025-03-23 18:55:21,6015255.32,FXForward
UTI00085376UXEZB2BWI4RK8OY5M19I,UBS,Client_60,2025-02-25 01:03:19,6291231.36,
UTI00085377L7AORMXVDHGYRY5V4I6P,BNPParibas,Client_229,2025-01-16 12:58:14,2691743.26,CommoditySwap
UTI00085378P5XDS54HI9BNWH8KG2J5,UBS,Client_150,2024-02-09 20:37:15,2978434.04,Bond
UTI0008537900VU5VAYA49FJNNDXH0M,MorganStanley,Client_391,2024-04-14 11:25:10,2326843.83,CDS
UTI00085380I513OULPMKQBQMUMIJ0U,HSBC,Client_493,2024-12-17 05:43:27,1508631.62,CommoditySwap
UTI00085381K33E214NB3TF50PKVDFQ,DeutscheBank,Client_485,2024-03-17 22:16:14,4486465.04,FXForward
UTI000853824VRCQIZY2I5ZBLTZRI0Y,Citigroup,Client_208,2024-11-14 22:32:15,7772344.45,FXForward
UTI00085383SZ4QG2LAOPG0CLUUMDZ0,,Client_478,2024-08-11 09:32:36,5668236.43,CDS
UTI00085384QGBPEKH042ZRRLTINIF9,UBS,Client_286,2024-02-17 09:40:13,3829359.93,Bond
UTI00085385NQENP9IX6FRQYIOSZ9RM,JPMorgan,Client_409,2024-02-01 22:51:56,1331144.35,IRS
UTI00085386BOIVJTPBMK79LTXU695J,BNPParibas,Client_295,2024-11-24 22:18:28,9879059.04,Bond
UTI000853878TFFAET763T3E1FPM2DT,JPMorgan,Client_344,2024-01-19 18:38:28,8926371.49,Bond
UTI00004205UD8CV80BYIS49QUXC91J,HSBC,Client_440,2024-11-22 08:51:40,4216042.94,CommoditySwap
UTI00085389LXV2AXP5TWMP7HH7SG7L,HSBC,Client_231,2025-01-19 00:49:35,411223.84,EquitySwap
UTI00085390VA55MH2J7GE74H3KNR7E,BankofAmerica,Client_178,2024-11-11 05:00:34,1349280.43,EquitySwap
UTI00085391VA0EX9QUGIBKYYL4Z8V1,MorganStanley,Client_404,2024-08-31 06:03:17,1724956.72,CommoditySwap
UTI00085392XUWCO9NW1LJMFU0QP02P,JPMorgan,Client_59,2024-09-12 06:35:14,6508137.03,FXForward
UTI00019248PZHUDG209331CR7MR95M,Citigroup,Client_415,2024-02-11 00:24:13,398588.51,EquitySwap
UTI00085394V1VQHVN1Q6XKQDGRG1PL,GoldmanSachs,Client_364,2024-06-18 17:19:27,3713845.42,IRS
UTI00085395PMANPTJIADN0MW4RUUH6,BankofAmerica,Client_449,2025-04-08 13:49:42,7236915.24,CommoditySwap
UTI00085396AH4M5GRHS7SLJ0OUIHND,DeutscheBank,Client_423,2025-01-15 07:39:07,5219303.05,CommoditySwap
UTI00085397HK37RZI4PBY18M6ICXWX,DeutscheBank,Client_180,2024-01-17 10:23:18,7150848.84,Repo
UTI0008539844WIXKHRKBF3V7XXIX69,Citigroup,Client_68,2024-01-06 09:11:56,166566.97,EquitySwap
UTI00085399HEN7N01QHOZ2PQ0QUH5B,CreditSuisse,Client_354,2025-03-30 03:18:32,7017436.7,CommoditySwap
UTI00085400K004BFFZ0IECCPPLO6TA,BankofAmerica,Client_108,2024-06-30 12:07:32,8447216.67,Bond
UTI00085401GRHEY24612USQ3H2FNDJ,CreditSuisse,Client_366,2024-10-11 04:44:16,5653867.31,CDS
UTI00085402FZP7TQ7II87286C4FSPL,UBS,Client_303,2024-07-17 11:27:28,9470310.71,Bond
UTI000854035NEYCY7YPDLOQZGWYNRM,HSBC,Client_203,2024-10-17 07:30:15,1717526.28,Repo
UTI00085404J8VS1SGPU57YFTC0IMIN,UBS,Client_197,2025-04-28 21:22:25,3875062.61,Repo
UTI00085405M9GFYM0K4PL7DLXNXE5N,BankofAmerica,Client_64,2025-05-05 20:04:36,9970825.72,FXForward
UTI00085406BJAG2PC8MTKT4NH93C6L,BNPParibas,Client_22,2024-04-20 21:43:58,1574539.1,IRS
UTI00085407FQ3I7U9DTN7VGOH4YSC3,UBS,Client_140,2024-11-12 22:44:57,8154770.43,CommoditySwap
UTI00085408PXKA6VK1BX1QNP6IAF0F,UBS,Client_116,2024-06-19 18:00:28,2803324.11,CommoditySwap
UTI00085409RNY8W03Z4PT17OL63EFS,BankofAmerica,Client_12,2024-03-12 14:39:42,9618512.95,FXForward
UTI00085410NLLC1ZT4HUFIQM22YS96,DeutscheBank,Client_313,2024-03-09 02:07:01,4948467.9,CommoditySwap
UTI00085411UBVX12LYM2YWQ8VA952O,HSBC,Client_298,2024-10-01 16:59:03,4473568.66,FXForward
UTI00085412UFJVNZWZEAO7FU2BAXKW,BNPParibas,Client_287,2025-02-15 18:53:38,1630806.44,FXForward
UTI00085413BSOHYH853T42QC0LCSZC,JPMorgan,Client_389,2025-05-03 12:49:20,9851484.16,CDS
UTI00085414O6GKTAKL7IAEO9WWOZ0H,BNPParibas,,2024-07-21 14:02:24,5963528.55,FXForward
UTI00085415LGI3KBXNW5GWZTJ11U5K,BNPParibas,Client_43,2024-05-03 21:49:43,6868612.31,CDS
123456789012345678901234567890123456789012345678901234567890,HSBC,Client_261,2024-12-19 07:25:55,4761300.45,CDS
UTI00085417RWL7WQABFZDDA87JJI1A,GoldmanSachs,Client_484,2024-04-18 23:43:27,931147.45,CommoditySwap
SHORT,BankofAmerica,Client_338,2024-08-09 06:12:56,2860688.53,Bond
UTI00085419YA3FAY6VAZ58G20KTUBD,MorganStanley,Client_400,2024-06-13 23:23:00,9380522.53,IRS
UTI00085420218UR8QOEAGPDX4LM5DQ,BankofAmerica,Client_41,2024-03-18 20:07:46,,Repo
UTI00085421CTBPEO1CMZ0L48LDZ0D3,DeutscheBank,Client_318,2025-02-01 23:30:55,1892529.55,CommoditySwap
UTI00085422JY81BQSF1DVLVBMXC1RT,HSBC,Client_50,2024-05-03 15:52:16,1881742.74,IRS
UTI00085423F1JCQBWZAMIZK81QG6YJ,HSBC,Client_398,2024-01-04 23:24:14,7942688.72,Bond
UTI000854246Z3CG0JDDKX3C193UH10,UBS,Client_384,2024-07-03 14:30:55,6533629.06,CDS
UTI00085425A49R0A825MUOTZZLOO5V,BNPParibas,Client_28,2024-01-15 10:46:46,2480253.38,CDS
UTI00085426RO4Q8EMHK2FNNNW4CP98,Citigroup,Client_331,2024-02-15 19:06:09,8694612.91,EquitySwap
UTI00085427OGMYZ0CU7H44XHC07MZV,HSBC,Client_372,2025-01-18 04:48:47,2554926.88,CDS
UTI000854285S66JPFT5COTZ1XTN9TP,CreditSuisse,Client_349,2024-11-24 10:36:48,782626.3,EquitySwap
UTI00085429I6OTI6FIZPZE6TJGB3LI,BankofAmerica,Client_51,2024-07-14 23:00:40,3937943.19,EquitySwap
UTI00085430S6W7MV9UQIW1RJGF50KX,MorganStanley,Client_29,2025-01-07 03:29:47,4581384.44,CDS
UTI00085431S70PYHHYO8S6SY48NJSE,UBS,Client_408,2024-08-02 06:05:38,9821322.21,FXForward
UTI00085432DV4FYF1AI3AEQ5APPJ73,BankofAmerica,Client_232,2024-07-15 02:24:49,4031883.26,EquitySwap
UTI00085433ATBTB87PIURTRJX8MCN2,BankofAmerica,Client_204,2024-03-05 19:06:48,6487850.97,EquitySwap
UTI00085434IZL1G1X9Z672U4OUT2PF,MorganStanley,Client_332,2024-06-29 11:34:48,662591.98,CDS
UTI00085435P2CNRNHTMWQVRSQCTNQG,Citigroup,Client_494,2024-04-21 14:40:24,9557297.06,
UTI00085436YMB4O32TIP9P9IISE3OA,GoldmanSachs,Client_247,2024-05-04 15:19:35,4145221.85,Repo
UTI00085437FUBSPVC1SESZSEUGO2GA,BNPParibas,Client_368,2025-02-17 07:05:40,4403695.47,CommoditySwap
UTI00085438ZZK9Z6TCQKO0G7WE4UQ5,DeutscheBank,Client_299,2025-04-28 19:41:14,1270593.05,CDS
UTI0008543935UK6HS6J7C3MGQ1W22S,Citigroup,Client_161,2025-05-11 16:32:48,9050323.76,CommoditySwap
UTI00085440ZPSDYAD6GHPR6G1VYD7Y,BNPParibas,Client_450,2025-02-19 22:00:41,7653900.89,Bond
UTI000854411OVGLZ04UBG92M7ZI1OT,GoldmanSachs,Client_448,2024-08-27 00:57:32,5413833.81,CDS
UTI000854423TOU2PH75QKJKD30CARS,GoldmanSachs,Client_257,2024-03-16 15:55:49,8909983.07,CommoditySwap
UTI00085443QU1V7TLLVSFEZBTI0Q3X,CreditSuisse,Client_266,2024-03-07 22:50:05,1417126.94,CommoditySwap
UTI00085444DXICL9M70EYDIZERNZSB,GoldmanSachs,Client_485,2024-11-06 14:20:44,416105.83,CDS
UTI000854455BB2N9OWYL6V8HOKIR15,UBS,Client_241,2024-03-17 02:33:09,3046996.06,IRS
UTI00085446W6DKWMU5C5JR2RRNS2OP,JPMorgan,Client_208,2025-03-28 18:36:37,9247210.15,CDS
UTI000854476VIVC1PBI94T1C01RXV3,UBS,Client_92,2024-06-11 19:38:38,3780156.48,FXForward
UTI00085448LD1PK2BIJVUO88SYHW0A,JPMorgan,Client_84,2025-01-12 17:59:53,607483.29,Repo
UTI00085449J1YA2NZVLFES5DF2IHME,BankofAmerica,Client_23,2025-03-06 13:54:13,5217786.64,CDS
UTI00085450C1D76OT6FEASNJLH160F,JPMorgan,Client_343,2025-05-31 03:44:49,2595968.47,Repo
UTI00085451CH9M2FCNMSOGOZYRZZSF,BankofAmerica,Client_89,2024-10-07 20:06:17,9472322.07,CDS
UTI00085452ZB5XPSGGCQSSJ4HU8TB0,JPMorgan,Client_177,2025-05-22 09:28:07,6799406.89,Repo
UTI00085453A9JIZG1HCEABN0HHZDT6,JPMorgan,Client_270,2024-06-06 21:36:50,8536698.49,CommoditySwap
UTI00085454R7XRI5886GU810YJZDC9,CreditSuisse,Client_98,2024-07-27 03:26:24,994880.66,EquitySwap
UTI00085455J7HGLY0C27XF2HDIDQ8A,JPMorgan,Client_54,2024-05-10 08:47:55,7771681.13,IRS
UTI00085456CQV6FM3OZH1KLNHSY4UN,BNPParibas,Client_55,2024-02-23 06:32:36,3419877.4,EquitySwap
UTI00085457763H4ATU83S1U1DKINIW,Citigroup,Client_284,2024-02-24 02:56:18,7377106.83,CommoditySwap
UTI000854586J5WTP987S2MH73PKA6G,BankofAmerica,Client_171,2024-12-31 03:14:51,8957247.39,FXForward
UTI0008545980B8VSYUDVI0OMUV7Q52,Citigroup,Client_449,2024-01-15 09:21:17,3275302.0,Bond
UTI00085460I3PCYNYRWBQBSLTW4ZVD,Citigroup,Client_320,2024-04-04 10:51:40,3761572.9,Repo
UTI000854611N3ZUSLTYO00EQVB809T,GoldmanSachs,Client_72,2025-02-06 09:55:58,9278103.56,EquitySwap
UTI00085462DUQG22BDFRZ34R6GSRIR,DeutscheBank,Client_113,2025-04-29 09:15:56,6318347.32,Repo
UTI00085463AA4W3AJYAARADLY9DGVI,Citigroup,Client_93,2024-09-07 00:08:16,8274634.89,Bond
UTI000854641UL28AFQPPZT41BFRMQ7,HSBC,Client_316,2024-04-29 15:18:15,6282680.86,Bond
UTI00085465ZII0136TLIQPDKYT0DQG,CreditSuisse,Client_224,2024-05-18 11:05:23,8393384.79,Bond
UTI000854668D17YRK4626RLZ9TXNA1,JPMorgan,Client_468,2024-07-15 23:23:58,9973114.76,Repo
UTI00085467GL2FBCCQKEGHC0DEUYA4,BNPParibas,Client_169,2024-11-01 10:31:30,9361489.26,CommoditySwap
UTI00085468SG1SZDYI76U3B2SYDUI0,JPMorgan,Client_4,2025-05-29 20:26:09,843063.9,Repo
UTI00085469GUCWJ1KN37MB1CDWRAIP,,Client_75,2024-08-22 18:49:41,2936623.46,FXForward
UTI00085470DOFFLJGSQ8GAD4ZZJ75M,JPMorgan,Client_86,2024-10-28 18:53:45,5985026.94,Bond
UTI00085471M9LMNHYT3D6M209DPJMG,BNPParibas,Client_372,2025-01-24 11:31:42,1573085.08,Bond
UTI00085472XV5RC764NS6KVYY8WIIA,DeutscheBank,Client_285,2024-07-15 03:22:16,4364395.75,FXForward
UTI00085473K8W0WPUM7BK4GE2NJVHC,JPMorgan,Client_14,2024-11-20 00:45:10,9191949.35,Repo
UTI00085474JQAR9SNZMN69IIELBTTD,HSBC,Client_377,2025-05-29 13:06:46,4177639.37,IRS
UTI00085475Y11VWKRC7D6FD407XYFU,DeutscheBank,Client_91,2025-01-24 18:13:50,5162224.7,IRS
UTI000854767N2JDHQQTNPKBJXKDMAK,CreditSuisse,Client_16,2025-04-30 17:09:52,3103176.6,CDS
UTI00085477N9JJ151GE021N7TSG3ZS,HSBC,Client_231,2024-03-28 18:19:43,854948.25,FXForward
UTI00085478VQ8GIUVO033J2Z4E1WGE,BNPParibas,Client_39,2024-03-05 00:16:09,3764715.89,Bond
UTI00085479MCOUGWQSLLLL9IOKS7BZ,CreditSuisse,Client_90,2024-02-01 22:09:01,6013603.2,EquitySwap
UTI00085480X3QOC7M78L6VCLCTMMZY,DeutscheBank,Client_330,2024-09-11 00:34:42,9555401.24,FXForward
UTI00085481H45ZX97A18FYLSEIKTQY,GoldmanSachs,Client_497,2024-02-19 05:21:54,9179721.43,Bond
UTI00085482AJ8HLASRORQS678TSEWS,UBS,Client_336,2024-08-10 07:54:30,281318.55,FXForward
UTI00085483MJZGNKV978198YYKM1VE,MorganStanley,Client_89,2025-04-21 01:31:00,4882513.64,IRS
UTI000854847C4D9RYMJDVA4ZIKYQZI,UBS,Client_202,2024-09-20 17:51:34,9095053.49,Bond
UTI00085485VIH4D9T915LNHDXI0C7B,GoldmanSachs,Client_49,2025-05-30 13:53:33,1728717.15,CDS
UTI00085486OVMJAXW5ZJO4UPMZYCHL,BNPParibas,Client_396,2024-11-07 22:38:20,8266682.12,IRS
UTI00085487OXJI23D12CDMT3BH9X5X,UBS,Client_183,2025-02-15 01:46:27,287210.34,CDS
UTI00085488LS4SP9Y40Z4A62NXAS1K,CreditSuisse,Client_122,2024-10-17 11:34:48,5840666.55,EquitySwap
UTI000854890B2EFS8X4RXWX3KNSDQ6,Citigroup,Client_113,2024-07-01 04:00:00,9607064.87,IRS
UTI000854909O707RVLL961EIQZRX7Q,HSBC,Client_83,2024-12-29 18:13:58,5504504.73,IRS
UTI00085491HWDZ7QM1NR00WJZWP699,GoldmanSachs,Client_362,2025-02-06 13:11:15,2036079.88,EquitySwap
UTI00085492ON5U8B7UBQDLZD2CA6KK,HSBC,Client_18,2024-07-08 13:51:07,9087783.19,Repo
UTI00085493RB8LT66MFQKRU5NM5C6D,MorganStanley,Client_139,2025-01-13 22:42:10,1606681.19,
UTI00085494KHZM5ZX519XP97K34P75,GoldmanSachs,Client_424,2025-05-16 19:26:50,112519.6,Bond
UTI000854956LWVQ8W7H4HAS6F4KJCD,DeutscheBank,Client_466,2024-02-25 09:57:58,761569.26,IRS
UTI00085496DRVJG6PG17XY7YOCHX72,BankofAmerica,Client_397,2024-12-13 07:13:02,7736577.5,CommoditySwap
UTI00085497GZ74K27FUY8BZ7P0390Y,Citigroup,Client_429,2024-01-05 18:45:12,4682391.67,Repo
UTI00085498JQBIDJMV5SE5TNRDUVQY,GoldmanSachs,Client_80,2024-07-19 08:08:36,9291161.82,EquitySwap
UTI00085499YDLV4BHAKIQWB4UUPXX1,BNPParibas,Client_382,2024-05-28 10:06:09,532429.4,Bond
UTI00085500OEGCTS95INNOM8F92NE0,JPMorgan,Client_199,2024-11-14 02:15:30,8551110.57,Bond
UTI000855012LKLI0S1BGBIR2VFYSGC,BNPParibas,Client_287,2024-05-03 00:34:34,6595781.12,EquitySwap
UTI00085502GYP6UJWJFM2C2K4DQ1PO,BankofAmerica,Client_144,2024-05-30 05:17:21,5099956.4,CDS
UTI000855031E1J48FOYM4H99WIY6BY,DeutscheBank,Client_483,2024-02-17 18:21:50,7393547.48,Bond
UTI00085504QXK3RP7S1P9EEAGTLND5,JPMorgan,Client_76,2025-01-30 23:33:33,340270.1,FXForward
UTI00085505J3N5N8EMML5A9WCTIP72,UBS,Client_320,2024-08-26 02:28:24,4282327.0,EquitySwap
UTI00085506NGTEAAM3GZ5R3VH38MZ7,MorganStanley,Client_470,2024-12-16 14:58:54,4007880.67,Repo
UTI000855076ISLDVO22W7NJJ3LAPPR,DeutscheBank,Client_474,2024-02-24 03:50:20,4875746.61,FXForward
UTI00085508OKMDOLNPEFF46KB1OPUC,JPMorgan,Client_219,2024-11-12 04:39:45,6939216.39,IRS
UTI00085509A7PL4IF2HBOX6V427JX7,BankofAmerica,Client_294,2025-02-17 04:50:06,5534195.89,IRS
UTI00085510U632CQHBUB2JYJQD84YK,BankofAmerica,Client_336,2024-02-26 10:11:26,4765775.95,CDS
