uti,reported_notional,reported_counterparty
UTI00049253CETR8QMI8C7P9RBLKMK7,4297585.86,Client_361
UTI000997459YU6ZIKDGBOVZULSGJUA,472866.04,Client_144
UTI00014940FQ4MWNR99OJE6N2FL1UC,3659803.96,Client_301
UTI000897479ZRL9OO36OFA9LHRY945,554719.95,Client_390
UTI00112380H37BJXSEA9NVPTRYXEHK,4305793.33,Client_83
UTI00110747NS3XM7OTKCS9FEQNSB11,1980259.56,Client_235
UTI00137541O6R5EEDBRAL80K165GZ7,4514223.85,Unknown_Client
UTI001135160BRFXG8KK5WG9GISESOZ,9710827.69,Client_193
UTI00136301OZEX9AQYEN9POBHKX3QK,2598773.11,Client_63
UTI00003307UWXG6ILBJF6OJTXBDLZM,3155585.72,Client_169
UTI00035104TTKNKU2NF8NAV1TL4W6K,9129288.08,Client_490
UTI00029589T6AARMGT6ZYW1FYVVT6X,8314505.87,Client_243
UTI00001921DVC5NKDHSNCXBC7LW00D,1940669.99,Client_64
UTI00140491099GOGEGZOIPYWSKARCL,1000000.0,Client_405
UTI00102632YZKJZPH0TDAVN5JWE14R,757189.98,Client_221
UTI00106631GEEDX0WLPIASZ2EKJTZ3,5220756.49,Client_328
UTI00078398C4GTPNXU89UZJ1GFT70C,313011.01,Client_102
UTI000414396S4TVTX1O0CXCWK8NET2,1803444.13,Client_74
UTI000697739LDFYSN9Z33WSORGY99V,896339.47,Wrong_Client_325
UTI00148205J1FIXT6TQKIITO641Y5E,9001997.24,Client_112
UTI00011523ET3X0BX2VSXJCB51SBUA,5170897.58,Client_394
UTI00108555PMUFBUMXBBZOPZFZ427P,2513434.77,Client_405
UTI00069547NOF94EBMLX5CAQIPE3QH,8379679.66,Client_220
UTI00021065UAYDD5IGYMIY2LSGG02J,9028862.78,Client_224
UTI00060899TWWZ5UW8AB5TRE7K39N1,7937936.69,Client_187
UTI00063846999830FPJTGZRY1228C5,2458597.04,Client_58
UTI00110704UND43YPW2JUD9JTEQ7WG,7948394.13,Client_357
UTI00023690CXAK29GVQ3ELHWL01OHL,1169593.11,Client_366
UTI000882722RZ81UM5H6EX4KXQV0WI,5297288.85,Wrong_Client_246
UTI000239406Q7TPOHCODA15JIEFB3J,7946829.02,Client_205
UTI00005525JRRF8YYABXJ7XOJM3PXC,2086232.21,Client_388
UTI00090490IA9QFWB2YQ1F9LKDI4SC,9361569.44,Client_353
UTI000506669EJFYW7485A0UYJQK8F8,1354516.41,Client_339
UTI001147891W3MWJG551RIVT2M5QUI,2685113.59,Client_489
UTI00149218N9KX71BE2EIN4TAAE2EE,2882038.57,Client_475
UTI00008835XPCRR5WU62EW9SMZ74F7,5306248.15,Client_275
UTI00046781504H5AGONFBICTSBSV6A,7549792.97,Client_384
UTI00049876WBO9FOB93L1FT5JEVDK2,2381335.67,Client_417
UTI0013892010RRWJ9VF0ALURQR0I3S,337718.31,Client_393
UTI00077984K43YSXO952H1FOWSDH1V,1219590.68,Client_438
UTI00102307XX12P32SMQK97SQ7HQ90,9521581.44,Client_394
UTI00133137A6MES7DU97P2KEJD2UW2,6415522.25,Wrong_Client_161
UTI00122116DKR1LS87JH8EG3G33KO1,4507341.75,Client_309
UTI00094618V9CGNOVIWKQWEXYEB05Q,7759749.45,Client_451
UTI00146229MUV4YQQ63MVU6M3W3C5I,2816576.1,Client_197
UTI00088018SVPH66WQKF48WCF75SMA,2283371.67,Client_100
UTI00006466D8SLRTVBYRMTCXW3WM28,6931710.67,Client_332
UTI00015081HWLC5DKUM9ITG7M9XCTM,938937.62,Client_361
UTI000394092JFSL7WUP2RGTY3MJKW5,5111425.87,Client_145
UTI000282893IXIJQRN6O5TIUGOYY14,1578519.05,Client_230
UTI00048432EUUS1MCEQ7RIZ4FFN5BE,5133836.86,Client_208
UTI00138348H1ZJJ7H8OF4OKG3HM8SV,655191.92,Client_286
UTI00080413AJMGQ9GYU08R0W3E5OQC,6767299.31,Client_108
UTI00145935BD33NEQ4H39M3UMD1UVT,2753208.79,Client_365
UTI00027126FL6QN41UEHHGIF5BKWCY,2085346.73,Client_32
UTI00136127ATQHSO0AIAU1956ZDZBI,8087363.22,Client_348
UTI00028133A8XUMIO2IY7JKR44J7Z4,4456100.43,Client_111
UTI00112918BVAU8AM5JLWAICV5PLXM,6792845.85,Client_167
UTI00004226V2TDXYX450QYIM1PTSQX,4683151.42,Client_313
UTI00073543JY3OC8LDUF49UTNLCU55,1000000.0,Client_97
UTI0009599339212NVU3YZRAM5VDTO5,95663.74,Client_194
UTI0010589601D4JS0VQXK6CXKPJGAN,2777384.4,Client_469
UTI001383160044QT0JED68KLEQ05XQ,3298889.88,Client_334
UTI00113856H9C2SV4PPF213XUMRWLG,1809259.06,Client_43
UTI00120166VH9UTQ0Y7IPEPV2V81XK,2309165.35,Client_384
UTI00056116A6D0VCKR7VGBTV1WFRCX,4685945.72,Client_200
UTI00064860NSKYOER9YZPUHG9AWBI8,3814730.36,Client_364
UTI00027214CIHYCEAWI1JQD7B3YVJ5,747215.18,Client_359
UTI00076220KXBZ2LRKCJQPPE6M862Z,6487904.43,Client_225
UTI000943061RQ6CNWN9NPNDHBBXRHU,7358209.8,Client_9
UTI000907134KGMFQ3H6EIKDEHRBC7F,9356567.9,Wrong_Client_30
UTI00009773G2HBY9NKYNUC87KGYMJ9,7552759.87,Client_403
UTI00044432UY5OTCUCBJXA2LS62UXK,5613132.41,Client_114
UTI001365002CHBBM00OWEJA9IFYWN9,9545570.15,Client_443
UTI0003924898UPBZINJCOZQNUVF6JA,7829039.98,Client_439
UTI00018156VGQK881VAL494FCITANJ,8914844.83,Client_72
UTI00013102BY6FJBD94W1DPBSF8KAC,3318250.81,Client_238
UTI000185154Y8FA16I9QVYN1BPOX6G,1820816.52,Client_40
UTI00027908HA8UTTMEXREG3A8JYM4A,4153852.94,Client_17
UTI00119535TYC5ARXICV7LBIXMWII7,8370632.17,Client_226
UTI00019478CDB7PXORDFU1S85O6N3V,7995463.8,Client_163
UTI001007402J45S8JX9P1XDX876SED,1243402.95,Client_59
UTI00054676V5YRVPWHKCRY0LG5XAXF,9345426.24,Client_122
UTI00027480JJBGA5Z4475TZXVYE90X,9701842.48,Client_450
UTI000829025ID6DHO0PTV97BJXVZPN,7877538.9,Client_351
UTI001059647XEJJZE6PYR5CNYW0CCT,2007848.12,Client_456
UTI00135937Q6WUE0A23Y4QRDKX6BH2,1923965.71,Client_150
UTI00071570UM4ZULLFE53D3WYGWPHH,7929046.9,Client_67
UTI000036542A6JPEFV1303JRDH226C,2432098.01,Client_480
UTI00126264N6E30BR9F5U8OL1UGTAW,1323873.06,Client_225
UTI00136875VTMS8T4CYTR6WT6PMY0U,8711039.16,Client_397
UTI00138468N28M6MVM8R23TANACTCC,1042795.86,Client_409
UTI001479695H4P7AC5NYUW8YGUI1W1,5177587.25,Client_373
UTI000588383GD5TUAMQM5IKO3JCWLP,8647763.28,Client_454
UTI00090744IWDEPYZ7GZ0DRKM6372E,6646375.76,Client_332
UTI000831099PWWD7286HC6SD14SV4G,3847172.64,Client_410
UTI00056516Q73EI8PGPNSB5H60S1PA,2043837.73,Client_248
UTI001215670T3XEMIAZV2UC5IS0VWB,4600115.89,Client_353
UTI00091126IT8P68VNEWJ80DY7U1QV,9423529.74,Client_118
UTI00042347485SK643LZMXWMW6SFMN,1040477.11,Client_429
UTI00102114BNBIEVEVYWJG2UFDR4ZL,2767717.52,Client_123
UTI00083352E6OQFC3V9V8RWPGWLFSS,6340511.43,Client_122
UTI00084461VL8AB281FZJQ2TP87KE0,379100.01,Client_101
UTI001064464GTA4G0RVMMJOE1G0IOU,4658312.97,Client_327
UTI00057673KMM2UG6SPVH6TVA06GSZ,3466325.18,Client_380
UTI00148025NZZH69UFYLKBRN4YOHXB,1361639.48,Client_465
UTI00006202KXEKBGRG4X0J7ZGTH8GZ,3690894.97,Client_278
UTI000140830Z1PIG3VW82GJCNCRRUE,1000000.0,Client_446
UTI0001100904WM279G836NLQGLLI5J,5917780.01,Client_65
UTI00029452BOYL3XD8YV0B7YGMP7YB,5124072.28,Client_24
UTI00119339S181IV82C7FYWM4EWFJ7,7298186.42,Client_143
UTI00079815PGYXO724YIKJVR314HI8,5725416.9,Client_368
UTI00132890NTP1FQ11Z1KA9NZS6OGN,3632202.88,Client_72
UTI00133162ETL64TUHQKBOFFF4JOC0,4408832.94,Client_451
UTI000619334ZGJVEE8DKN53D6YT61L,1649264.81,Client_253
UTI0012617469QKY7I8WU5S6RFUM4JE,6752716.16,Client_481
UTI00103965CV1EDHGN1FR7Q4CLWZER,6709352.63,Client_500
UTI00022479TH9AQ2ZJNCNGAA2J9WGF,9368985.57,Client_491
UTI00138340F50H7MDL3Z53ERL9V0DQ,9921574.59,Client_108
UTI00002546T2HFSYY3SYAJ8S9HKRJP,9095833.93,Client_424
UTI00049210I48QUIDFPWHOW4BXDFGK,1807664.04,Client_107
UTI00071903BRJORQNP88Y1TQ1WS647,1251618.37,Client_305
UTI000765555QTKZ58L05WUDZM3XR1M,6319510.1,Client_182
UTI000480206DVTCO1ZBH01AFREP7AP,3925227.6,Client_325
UTI00053623RXJUEIE8PG696XHN7Z2G,1616960.98,Client_380
UTI000826698WFZ3TEQ0Q43L8KFC5D6,8353188.41,Client_448
UTI000750378EPM5072N4G57BA7I72B,7059347.87,Client_30
UTI0003396407IG3Y87IA3KCPPJHBMZ,2968614.75,Client_239
UTI000378122NNSXD5BXI20DO5JQ9PC,6411993.17,Client_11
UTI00107031N1BLUYH6MXNVNTC54YEB,302350.93,Client_203
UTI00138104EW2FROPC4VP8IN3AD0BD,5499487.08,Client_388
UTI00112458P6E47XJ6YZVWYHHD02EY,2445971.26,Client_304
UTI0010654267PB668G10AGX7MK1RUJ,4138179.37,Client_43
UTI00112160TXYBA2PG5DKBZH12IKFN,9632650.6,Client_400
UTI00053396RMKTT6HRP4AO2ENI4H4S,4940423.09,Client_238
UTI00086540RCDRSVK184I43VJJ2XL8,4878041.83,Client_308
UTI00083346NVZWDTVHHIW1JUUISWQS,4012171.63,Client_370
UTI000672974SU3RV2CEX5Z5ZHGNYMH,7368868.05,Client_487
UTI00058722ED4LU0UBR5KPT4SS7XRB,9121787.66,Client_235
UTI00041971GP72SJY68F89YXEOZ30K,8085230.68,Client_23
UTI0008016445U31UMKLT294WWES7EY,7137554.06,Client_322
UTI00063348CZYKZTSHHRL6ZUEJBFVP,1000000.0,Client_296
UTI00008708PYIY6XWWQ8O5PRUVOBYH,7019004.94,Client_5
UTI00120363HLRCUHS7S2OSMEQV4UTB,8750444.79,Client_208
UTI00134882AX3OQ2C19OKCIYG5SEDF,6284721.82,Client_377
UTI00141873YDTSSFN305NEBYK47UA4,6807348.51,Client_213
UTI000079827508CNEGLV5O4RRAZDBP,4987227.43,Client_308
UTI00002638WJBHR63KQJOR5FRK12XQ,4714896.32,Client_57
UTI001369315FMOS8TBPRM2FWR224PV,4277120.51,Client_457
UTI00093874RV6YAFG56GQQ5RNZ88C6,3002883.84,Client_471
UTI00024853UL30MTDUZ9VMJBC92BL0,6227289.1,Client_71
UTI00039460C1ZBMOJD5WMSUU58M1DO,2638299.92,Client_44
UTI00029467IHH5WDXXFIEB0GYEVBBZ,5103135.81,Client_340
UTI00124931X5QA1O6ARRTNHF5OSPZT,5159057.08,Client_190
UTI0013152967QOK4I87U10DPLSYDY2,2176727.49,Client_26
UTI001189870LDOTL5QV7SOKYG5E4XP,948740.74,Client_272
UTI00095310NGKQ20FOLUXMEWEMMEGV,9421905.86,Client_87
UTI00127165BA54EEV6U6VP3YH086GJ,3499913.41,Client_412
UTI00055904R20NQ2RP5VCYJF0BDTOQ,5538483.91,Client_479
UTI00145026P4X3JO1DI08LZQDXA57F,9700823.4,Client_302
UTI00044654SB1SAHSUP4M93HJG2FJ1,3264517.25,Client_16
UTI000501190CRI5BG02Y2UHPJ4X568,6647282.48,Client_440
UTI00077326PU4KBFOM9NOVSSL8BOL9,1628344.52,Client_347
UTI00069298H5FH0R37PMD1BP3APHCB,4745041.27,Client_313
UTI001036926AN2R4OLOQPQD9ZLU1XD,9033428.92,Client_369
UTI001183956MEO8SMMA1D5S35VGDCN,5204210.34,Client_171
UTI00081801SE69333TY8U8AZI6LKQY,3618139.72,Client_235
UTI00001885W3DNGV39DXE41FJ9VICM,5947311.1,Client_464
UTI000350807EOZHHYENH12EUVOJKQ3,8008012.51,Client_103
UTI00114572LSJ955SN0AH17CKRR956,1450056.24,Client_378
UTI001191014V1QCXDOWXK4MSPC9ZX9,4768099.63,Client_210
UTI0008445221H40IRRLTORQ76HG5X8,9836028.39,Client_277
UTI00132577LN6TJTJYSMJ4SMWCT4X7,925942.64,Client_37
UTI00009440IDBR8EM0U3TG2O6XBFPT,4308872.84,Client_386
UTI00128266JCCP5LIDHWT6TIZYT25P,9547515.37,Client_434
UTI000848103IR8RHIUXI61ZRS2R0VM,5092609.26,Client_154
UTI00070279CF6EC9S6UV3A5ACOQADU,6857885.05,Client_50
UTI00067358DNHY9GGAMYSLMWDY2MIH,2697745.97,Client_216
UTI00130175TQJXZX9GDZHK5STF0RP2,4871206.27,Client_278
UTI00026773LAKO142UXOTNEQP95KPR,7616742.3,Client_87
UTI00022172ANKRPX1FMNEKLX61DZUM,3269477.8,Client_405
UTI00015242TB5BK3JRXGQJRPTOKDBZ,3994608.04,Client_141
UTI00044573FLFF43724DLUDFRSE6LG,3842176.72,Client_154
UTI00118592RFDWW41OAOBGT3KCF1KF,1572450.76,Client_439
UTI00114590C8B6ENGKLUWW4XE5CJ1T,7721971.35,Client_66
UTI0014489332GTTNQLDCJURUJSOJWB,3472476.69,Client_349
UTI00140160PMZF5BKG49OGTL260X9N,9115474.86,Client_2
UTI001283793ERCYWYLWYLNL65T785M,4635937.25,Client_87
UTI00122793R5VX5KRZGQOZUIN4RW5U,7301256.13,Client_271
UTI00105893K0XHTVY4T09XJIOLXXZH,3409226.84,Client_117
UTI00119472M6XXX11FTRH1EDZ3G9BH,7498065.74,Client_428
UTI00121931QFD8IH114XEC8SOUGKXW,7245452.68,Client_311
UTI00031045ZL49S96PLSRGSVMHE5PH,9575190.48,Client_470
UTI000873301LHPZLNQ3LHUN392B8EC,1427646.31,Client_230
UTI001385967LHUIAWVO1HRGP29GPFC,2289690.38,Client_113
UTI0009081098490J7YG8TAYMCPVA24,4022876.15,Client_491
UTI00126612YSUE664JQXHT99THHQW1,7709761.47,Client_11
UTI00054094DXIEPTGJUXFRV3GQF85A,3418442.99,Client_165
UTI001212176SITASGRRZGHPK2YP9NO,4030061.37,Client_12
UTI00056085DYTIF1S0CYNOAG31WFB5,4428038.16,Client_393
UTI00118779TCZUD27JAYUL67EQNX7Z,9160220.68,Client_46
UTI000864054YX4N4FQIQ4QL7F6R8O3,3362950.79,Client_72
UTI00089573XXJM8WGKMB837Y5NABB6,8527290.34,Client_84
UTI00013774WJT4F00USP0BGZFANJZT,5598915.67,Client_329
UTI00112334EGHEJ1M2PER13T8JM2WA,6188666.61,Client_205
UTI00008789A4F1HCNI3G8BB3YMOULW,1864578.1,Client_265
UTI00148688CJM02OHLB39V29V2FOUT,9893810.44,Client_83
UTI00010378WYVWD8UFWRJKO99HO4NK,9447833.59,Client_384
UTI00040995K07SB0H8M1MRXS4I5FW0,5657838.08,Client_214
UTI00070545LTQ9SCT4JBE2Z0D891H9,8610832.64,Client_60
UTI00089724NUZ68X2JWVKN14UKU5OC,929880.65,Client_244
UTI00020374Y16P6T3IKWF3D8UK9T8L,8289004.54,Client_49
UTI00091034289JXVPW7AOFVGFTFHMQ,4251014.57,Client_189
UTI00084288P3S984LTD936MEXH9HCP,9870145.23,Client_121
UTI000564203164AVQUNACFIM9YPWG3,1930442.54,Client_386
UTI00134870K9URP2TDEMQ3Q7K9XU5H,7563796.47,Client_118
UTI00088983WH4BMG348TJYOMZFX54F,5976100.37,Client_436
UTI0008019983WVWBXH0A0Y5LQM8TE7,3314289.35,Client_462
UTI00109306YMJUAPHY58WAAWFCXP7X,1775825.88,Client_243
UTI00016637HOYMEILDPSCREYKNMQD6,9971043.22,Client_386
UTI000464404UY00KS8JYYZ467VTAQ3,5730694.13,Client_170
UTI00000181ZUEUGWUBUGR6E7GA2IZ5,2373695.6,Client_196
UTI00099899ET3FONPC1DTVIRA80MHT,9216857.27,Client_96
UTI00108814Y3AD52FA09S0T07H3956,2652681.25,Client_285
UTI00087890VYB2IDOY8KZ1AHL2U3Q0,4934425.53,Client_51
UTI00020571PZMDVIEJGI2BF93TTWB0,3000580.15,Client_274
UTI00119440MXJERDC2BBWWX4GZ297H,6642486.4,Unknown_Client
UTI00023957O86CV1XJRIW1VSGWCAW5,1579799.01,Client_456
UTI00010891CSM0NKVN4LGWIMACYXQC,771747.9,Client_251
UTI0010723156KXTDSAY2R4B5X2LZHI,4094195.25,Client_57
UTI00010506NPC8DEQ1R3LP0QSL8ZI5,294027.24,Client_99
UTI00028087BDT9GMHAEZ1RN3C8CZC8,8966569.35,Client_157
UTI00143475O3H1474BDZGUJ06VJKIC,7766703.07,Client_306
UTI00061252X1CZAK6I88L6TQQTQV76,178198.09,Client_259
UTI000739122KKUAWDC6ENSKP4ER4UQ,7098631.13,Client_395
UTI00043066GSYLBUHI55ROHOGLEORU,3587259.58,Client_64
UTI000424555D9XB3VMS1G2T1SDIUJ1,8582925.25,Client_462
UTI00138902K7SLJNEQ3DOE2KHKJLW2,8432939.92,Client_497
UTI00005958U3GCLJHINTGKJ38RW65N,903610.95,Client_333
UTI0014357918LXCO7MIJ051FMBCDVJ,9990009.98,Client_350
UTI000585309USV99DPKJZ0Z5CXL4KZ,2117146.67,Client_499
UTI00120024BXW6LYW5WSAK0MCLDJ5A,6659635.61,Client_222
UTI000284713X30YGWJYW6451P3V0DQ,931251.15,Client_81
UTI00015734L79FAC7CC6NL30NMMNGU,5824779.02,Client_151
UTI000914335VSXL6D8ZD9F7ZKHFCJB,4830951.91,Client_467
UTI00024102G2SUGJ44LRPXOV7KXN16,9702750.45,Client_95
UTI0012235762ZWTHU1DO6FPU2KOZSJ,8067672.2,Client_6
UTI00029082I3GOBKDLDVDT8SE6UKVO,4483137.78,Client_89
UTI000862394UOK74UU4L6Z29KZPK8F,2530273.32,Client_20
UTI00062339VTITJCQB53TEIU16ZTFP,3516916.69,Client_56
UTI000330776N8C22NGI71VDQ1MKN43,1265595.52,Client_499
UTI00045448IUVSQNN9UXOQTK9VKAVL,8240867.99,Client_61
UTI00082175MZUV09YP4AABKQNVK8X2,3059291.51,Client_214
UTI00008003KGU20UTM0B3D4J76Z3SB,5468080.93,Client_181
UTI00005227C4TB9TLNVS5P6OHK87SQ,2782333.61,Client_421
UTI00015834XE0VD69HYQ6VMVDJKGBV,8806992.15,Client_55
UTI00112074EVAR8RSU1M557CX8I0W8,110786.09,Client_298
UTI000004287Y96YG626M8A41ZBLM57,7652199.84,Client_52
UTI000056621OUU7659EZ13W83IS37U,1000000.0,Client_291
UTI00136945F4W28X3K4F4Z6OWIHBD3,4235228.94,Client_12
UTI00096010R9NNAIIF0XIHCRVSU1SJ,6872886.26,Client_223
UTI001423621PD34VK7ZO6HNZ15QBSF,845449.86,Client_367
UTI000660589WR78ITJQ01S5JA1OB54,2920431.06,Client_497
UTI0009138355JHK4ZV0ZE4QLLM345W,8948677.16,Client_482
UTI000819161M82HCKUX0WHNMA8ISZZ,8694960.48,Client_279
UTI00057629UQCNJ9L98OUIHBEPOBPT,7533023.37,Client_150
UTI00068933BOOTJJ11HDWWC982A6AA,2132295.94,Client_164
UTI00034568Q6JR4IW672KBU8BJBBER,5452867.96,Client_207
UTI00055707OKRMYBNVX1KIVWRFYVEL,9749651.65,Client_418
UTI001234815A7Y2WUQBM8J4Z0B78FQ,6204095.35,Client_331
UTI00142328OUYMP1P5RWASOHH8N6XM,8643964.74,Client_233
UTI00032690V9QPTU76CMLOO4BWTFGK,4624118.28,Client_91
UTI00087976WXI1FMS3GHQ92AIWO3TL,6622729.97,Client_331
UTI000754784WPGDK7YBQOPB9HHSQG8,7102245.03,Client_13
UTI00025152HAPU357DDFZ6G84ZBVB2,3561677.88,Client_85
UTI00077571PQZAT6YZSO8YOCBJ0N4F,5838886.44,Client_226
UTI0005259104BH66IFEQQL583PAC52,5674841.63,Client_83
UTI00063581XLGEPDM5FQ4C6R9FV87J,2696307.43,Client_156
UTI000229993RKPL8ZM4KH0FXI7FSH5,7868959.45,Client_271
UTI000682566SYXRF0YR52K9A8YD9AF,9466923.25,Client_94
UTI00146319WQEP3OME1KDCY5P85A3P,3580960.15,Client_348
UTI00139086Z88N05D9JVSW8QD5KS86,6312201.57,Client_40
UTI000844377LZFHKI5EPLG59QABX3E,2594233.76,Client_210
UTI00000954OH5V6KPWDMJ3Z7W7N0S6,10837160.79,Client_236
UTI00116828K5FR77GTK7DFMFR758PT,714337.96,Client_353
UTI00088264XZ00I79X68IXDIKLM0S8,9748919.64,Client_17
UTI00031934KIL29RP8OETKPPGVIROM,5859882.13,Client_228
UTI0009077196QIF43MJPPGR4906WR2,2249248.79,Client_323
UTI000197306A2ZGXUBY2X7K1PRVSUN,3242804.61,Client_323
UTI00019323ZD5B7D94X4387MXHVQ07,7106365.47,Client_254
UTI00007947CKZKWR0AZJ6ZCEWWJ5AV,5390131.08,Client_479
UTI00044580HM5VIDP99KRA6QRRRXBP,7163112.4,Client_162
UTI00109603LR1QXKCXZK86OZJZUBMH,920736.79,Client_40
UTI00058582GNZA8T4AUIO8IHFIG04L,2706088.28,Client_226
UTI00050018V5PDMDNGKQOUKYI21K7B,8210601.53,Client_85
UTI00093006BZ7ANXBCSWM02RUBOEJL,4989366.99,Client_226
UTI00136221LPTS4M5T2DZOL3VDFS5V,8432343.42,Client_319
UTI00120149GZIAH1KWG6J1WTQYX7CJ,7002642.82,Client_214
UTI00125462XEM9JEFOTRQQGBX54A75,7556376.08,Client_285
UTI00084728LYT2HTXUWGW4XS69NNEQ,7520061.53,Client_248
UTI00018374WVL1FF7R2M4L75CD6QC2,381886.59,Client_86
UTI001110788GA77KQ17RT89D20QMK3,4359882.93,Client_336
UTI00135514GRHYC19RGV3CWCYGWWCJ,962869.56,Client_189
UTI00063947RFM0RTV5I8KNOLQVWWAK,478702.56,Client_86
UTI000421942V350KAOGWWWRF4KK5KV,4649985.59,Client_386
UTI00002885PA8D5ZANX3XHW97WXH33,9899768.79,Client_201
UTI00037575VETZ34P4MC12IL8LFF0U,4459067.94,Client_390
UTI0001544430WWWDN4YFLW8X5FJUW9,5412922.16,Client_94
UTI00017818R815K6HYH4OTYBZL5JMB,6389166.32,Client_408
UTI000709869J6HYQLSXE0RHOO45UB1,3426747.22,Client_146
UTI00142135MPFYV9VFXR7QHEJ8BKT6,259457.35,Client_45
UTI00056620DHK0T0R42DLBXDK7AYIS,314809.85,Client_115
UTI00010591W0YHJFWEKVJS0L39C6RL,7435323.29,Client_364
UTI00072987SJ6OMJZC0PSPSZJQ7RQB,4081841.53,Client_399
UTI00121702P6OX0CEZOFVHWS5OJR4M,3016926.62,Client_219
UTI000749424QY74GC4KSAJSLE5X83R,2127012.47,Client_188
UTI00079182C4KPMAEJCTJ3QY8R3EO1,5417163.14,Client_230
UTI00064328I9E279D63S4ESK9CEJIJ,659977.79,Client_242
UTI000191128KPOOD7Y8FOAM4AVBLDK,7355660.79,Client_480
UTI00086011KGLOYNVTAVR01SCPQ1GR,3421849.29,Client_404
UTI00062856HU17J6VM78JPB76C1QCO,1093129.26,Client_136
UTI00130050KB429D7O7E6IK7V961Z0,1521788.71,Client_146
UTI00089483OZ2W7OZHNTE33BIJGIQQ,1908351.93,Client_274
UTI00084357F65BP5VWJDIC0522CS1D,7682505.43,Client_73
UTI000168503D483BS4J03IVLQ2FM1I,4433763.29,Client_317
UTI000767913HSSEY92YXNQ4F6KM3JM,6888031.83,Client_391
UTI000751813V8KPZBAMZGRWKT8LEN7,2601129.78,Client_54
UTI00085633PLYMSVSMWG90Q95CA5BZ,7238619.09,Client_449
UTI00077784966Z1WQLVPSQIP8JGLEU,3899095.33,Client_267
UTI00013433AL1Z3W18O51PVX69NK8A,2528155.73,Client_349
UTI00010855F9Y9ASATDW7KT906BMB1,3286524.15,Client_184
UTI000162706SPIC382BT62GJB3Q465,9903137.46,Client_192
UTI00118388Q6XRSRCDYFFB1KGQ36G7,5748842.58,Client_281
UTI001159970YHD0OM542MK1OU4M7JU,3124560.82,Client_229
UTI00138758SWASULTY501FQULS9W6F,989213.77,Client_289
UTI0007398944EERMBM9MW3U8OF4FCF,3303150.74,Client_65
UTI00016002EFL6S24E3X0YZ4VUAZHK,2489745.63,Client_46
UTI000211407YV3UZVHHNRXXWAQKIXL,5052552.0,Client_13
UTI00113783YGMXVVM8MHAZLQYJJA30,1345524.34,Client_127
UTI00064114NTXXKAFQCVDRX7YOXFPK,2529045.85,Client_215
UTI00058549YMVDUGXYSXDR6Z6U9TVC,753151.86,Client_403
UTI00039348NONG1SENLND14K99LTXM,3776142.7,Client_438
UTI00066682E14KVRH8LJD5SG7YRIUZ,925109.38,Client_183
UTI000584220O2RGW77APNUAEKZA9FU,632821.05,Client_386
UTI001173701MQ4CEUJ6P665FZUYEVE,3859289.78,Client_287
UTI0007717144X6YX651V3TMXS7E1TL,4189603.17,Client_397
UTI0013416930GPO3YYOSOTK1XOW1NY,2175559.44,Client_467
UTI00058274F1944FFPHGQJZUN48GI6,5661496.41,Client_89
UTI00006518LQIX6RVFC2W6E8WPERVN,95431.9,Wrong_Client_141
UTI00103449YLC8UZVJJ5X1O2JC2HZ0,2457515.32,Client_337
UTI00018160C3TWDQKCKMK1X1T4HDTB,5213507.52,Client_481
UTI00040128PNYSGEBTXIW5DRDABBM3,3927721.11,Wrong_Client_393
UTI00081630L4YU8EE0WDKGLAPAJQL2,8429330.8,Client_269
UTI00025716KPVJVJW5KUAVUNTZVVTH,7199210.47,Client_169
UTI00033239K5LEREIW6B5OUP6V4UWY,1000000.0,Client_345
UTI00032973SP8IH0YD8BDZL6BKUHK4,6650580.6,Client_315
UTI00090910GVKPKBKMWT44XVPFE0IX,5123025.68,Client_404
UTI00114220V0RH7ZNL7KTWD0JNXQQY,9600990.06,Client_156
UTI000418569J2YM0GOMWKAVYDCZPYD,7817400.03,Client_450
UTI00037781J7CPPU463L4LFQH6USYQ,3538738.49,Client_229
UTI0004105663840O1VQUIZTFLSEHRK,8886969.67,Client_373
UTI00135035FLXD73JL5HGUTHGD6GCP,4369570.46,Client_77
UTI00040992CI230E6MQRGVO930XHO0,3542142.23,Client_34
UTI00091960JJLUNJL4QIPR3YYNT9VW,3497742.0,Client_326
UTI00029123I07VN9YDN8X9HW3AN374,1854118.43,Client_304
UTI00081214MUABDDGI5Q22W6585ATS,9035536.97,Client_316
UTI00101554364XE17WWDG9GXBE3857,2014412.95,Client_154
UTI00082597RUQSGWU8XSNOLOB4B03I,2998308.82,Client_14
UTI000852249L7CROW9LM3MDRODQKSQ,2162984.47,Client_84
UTI00024936P5OGOJ5OVR5CRD89BQRD,3948116.74,Client_386
UTI0012928640E3JQCAXXAV0I11XDKT,1000000.0,Client_402
UTI001060822FGOGPQ1KWUQCII68CK9,2082433.55,Client_235
UTI001440656HBCYX9WTHGQ18BMSPLU,7460217.04,Client_93
UTI00037291PDFRITIFDPO2DCS1PUWP,3560246.67,Client_190
UTI00146636O5OVVCS29IMZ7HP368Y7,8442154.95,Client_491
UTI00080393EQNBAYUNH61JZ4AUZOF4,7198249.1,Client_469
UTI000085406MRCALB18I4X91Q74C3J,1966267.05,Client_20
UTI00038304Z0JZ2ND47711IMXFHIF1,4645718.74,Client_451
UTI00042146HFYQPK7J8DQ3FLRIZSKQ,9039315.96,Client_99
UTI00046154DS2T2R2PDOMMQ0J4SNN4,6659236.7,Client_115
